3107,高云岭-30号,118.789171,32.072287,南京市鼓楼区高云岭30号楼,江苏省,南京市,鼓楼区,1,69963644d64f348ff4b91658
3108,青教公寓,118.783757,32.079727,南京市鼓楼区丁家桥89号东南大学丁家桥校区内,江苏省,南京市,鼓楼区,1,f5d8f97e260ec000ca09f00d
3109,江苏议事园大厦,118.78247,32.071342,南京市鼓楼区中山北路95号,江苏省,南京市,鼓楼区,1,5b25f4468f59b1ea112935a3
3110,傅厚岗-6号,118.79148,32.071281,江苏省南京市玄武区傅厚岗6号,江苏省,南京市,玄武区,1,a390bc369d3ef1da80a00c91
3111,马家街小区,118.788518,32.07948,南京市鼓楼区马家街43巷15-4号,江苏省,南京市,鼓楼区,1,81ed3bf35cbb1c1e4e5547e8
3112,傅厚岗-28号,118.788859,32.07174,南京市鼓楼区高云岭村9号303室,江苏省,南京市,鼓楼区,1,b09dc5fa364ccf83ed74f894
3113,高云岭-5号,118.789401,32.072009,江苏省南京市鼓楼区高云岭5号,江苏省,南京市,鼓楼区,1,02313f3a6451c3d149fd3fda
3114,中山北路101大院,118.781418,32.071875,南京市鼓楼区中山北路101号,江苏省,南京市,鼓楼区,1,cf7408e8907f17af2902e120
3115,青教公寓,118.783757,32.079727,南京市鼓楼区丁家桥89号东南大学丁家桥校区内,江苏省,南京市,鼓楼区,1,f5d8f97e260ec000ca09f00d
3116,平安里-74号,118.78141,32.078833,江苏省南京市鼓楼区平安里74号,江苏省,南京市,鼓楼区,1,ed1481023ee1cdbbf02d835a
3117,平安公寓,118.781111,32.078504,南京市鼓楼区平安里70-72号,江苏省,南京市,鼓楼区,1,c1653405b6d65c79aa175aa3
3118,傅厚岗小区-31号院,118.787665,32.070704,南京市鼓楼区傅厚岗31号,江苏省,南京市,鼓楼区,1,24837af14491479d7069d33a
3119,怡景公寓,118.789508,32.079073,南京市鼓楼区中央路201号金茂广场北塔,江苏省,南京市,鼓楼区,1,d8f395693c17ac7fe812e486
3120,傅厚岗小区,118.788436,32.070797,江苏省南京市鼓楼区傅厚岗24号,江苏省,南京市,鼓楼区,1,07d37b839d5f3f5c76e5b64e
3121,傅厚岗-29号,118.788256,32.070833,南京市鼓楼区傅厚岗29号楼,江苏省,南京市,鼓楼区,1,21a15544f8f4ce2adc1e526d
3122,新联创业园软件楼,118.780837,32.078745,平安里74号,江苏省,南京市,鼓楼区,1,bfd0643f2ba005b816b54bbf
3123,华安新村,118.781933,32.070931,南京市鼓楼区大方巷4号,江苏省,南京市,鼓楼区,1,b9820870490db126dbd8911e
3124,波波魔火大厦,118.780802,32.078787,南京市鼓楼区平安里74号,江苏省,南京市,鼓楼区,1,cff2bddb1576875ac4f02579
3125,傅厚岗-26号,118.789399,32.071325,江苏省南京市鼓楼区傅厚岗26号,江苏省,南京市,鼓楼区,1,0655227094bacd06f33cba5b
3126,玄武湖金茂广场-2期,118.788984,32.079858,南京市鼓楼区马家街31号,江苏省,南京市,鼓楼区,1,c6a59dd4f79a39a24e2fdf49
3127,乾宁公寓,118.788098,32.080269,南京市鼓楼区马家街28号,江苏省,南京市,鼓楼区,1,750ec1651e44722b4d3a59a3
3128,御景华府(马家街),118.789847,32.079686,江苏省南京市鼓楼区中央路201号金茂广场北塔,江苏省,南京市,鼓楼区,1,d2a4e0918503e4357c29bd2d
3129,傅厚岗-19号,118.789083,32.070843,南京市鼓楼区傅厚岗19号楼,江苏省,南京市,鼓楼区,1,585143e858d16a9c22026274
3130,傅厚岗24号小区,118.788436,32.070797,江苏省南京市鼓楼区傅厚岗24号,江苏省,南京市,鼓楼区,1,07d37b839d5f3f5c76e5b64e
3131,南京国际广场-北塔,118.789756,32.07982,南京市鼓楼区中央路201号,江苏省,南京市,鼓楼区,1,c3b6cddcbda6b27b13293547
3132,宁乐新苑,118.780704,32.07108,南京市鼓楼区大方巷18号,江苏省,南京市,鼓楼区,1,b1c556e8aafba60cb52655a3
3133,高云岭-29号,118.788986,32.070487,江苏省南京市鼓楼区高云岭29号,江苏省,南京市,鼓楼区,1,41035cf5843bfb4f441a3203
3134,玄武门,118.790617,32.076336,地铁1号线,江苏省,南京市,鼓楼区,1,fa95183a16104a0cb54f54ec
3135,百盛国际大厦,118.790092,32.080464,南京市鼓楼区中央路233号,江苏省,南京市,鼓楼区,1,34f68ab0726f690b8f55ec34
3136,百子亭后小区,118.793538,32.07333,南京市玄武区百子亭后49号,江苏省,南京市,玄武区,1,3a0fbba8007c33419ee321ec
3137,百子亭-42号,118.792154,32.074322,江苏省南京市玄武区百子亭42号,江苏省,南京市,玄武区,1,3a9e9a47caa7bd42102935cc
3138,昆仑路,118.794417,32.072026,江苏省南京市玄武区,江苏省,南京市,玄武区,0,ae914bff85250abeb65f1e28
3139,百子亭-2号,118.793681,32.071935,江苏省南京市玄武区百子亭2号,江苏省,南京市,玄武区,1,9566b215f9751b0204026f06
3140,玄武湖公园-宿舍,118.795135,32.07137,南京市玄武区北西家大塘36-38号,江苏省,南京市,玄武区,1,a7c4a91b90f57a764107c160
3141,大树根小区,118.792491,32.078782,中央路256号,江苏省,南京市,玄武区,1,664b1ecbe52680179a005044
3142,万和尊邸,118.790955,32.073728,江苏省南京市玄武区中央路70号,江苏省,南京市,玄武区,1,519b2a8a9fe0565e59bbbc08
3143,百子亭-19号,118.791938,32.072305,江苏省南京市玄武区百子亭19号,江苏省,南京市,玄武区,1,6f6b7342e6899a914354d74a
3144,百子亭-10号,118.793146,32.071408,南京市玄武区百子亭与天山路交叉路口向西约50米,江苏省,南京市,玄武区,1,4557756dcfe879ad223bf265
3145,百新大厦,118.79288,32.071424,南京市玄武区百子亭6号,江苏省,南京市,玄武区,1,be54cde90433d85878f796ec
3146,百子亭-8号,118.792739,32.071402,江苏省南京市玄武区百子亭8号,江苏省,南京市,玄武区,1,50a5b5ff4aa9bfc33913fdc0
3147,省军招综合楼B楼,118.79446,32.069911,南京市玄武区高楼门62号,江苏省,南京市,玄武区,1,03aead0a3e26d1944bcc4a4d
3148,傅厚岗-6号,118.79148,32.071281,江苏省南京市玄武区傅厚岗6号,江苏省,南京市,玄武区,1,a390bc369d3ef1da80a00c91
3149,富昇大厦,118.791993,32.070878,玄武区福建路傅厚岗5号,江苏省,南京市,玄武区,1,be54cde9dceda05979f796ba
3150,傅厚岗小区-31号院,118.787665,32.070704,南京市鼓楼区傅厚岗31号,江苏省,南京市,鼓楼区,1,24837af14491479d7069d33a
3151,高楼门69号,118.792352,32.070572,江苏省南京市玄武区高楼门69号,江苏省,南京市,玄武区,1,c5a2fdc1440d7598aecb66eb
3152,傅厚岗-11号,118.790932,32.070713,傅厚岗11号,江苏省,南京市,玄武区,1,f9e31c94ce8f703d2afc4803
3153,傅厚岗-7号,118.79093,32.070673,傅厚岗7号,江苏省,南京市,玄武区,1,9ebc32f1209c2ae5deee8ba2
3154,仟佰间房产(西康路店),118.771042,32.064148,江苏省南京市鼓楼区西康路24号,江苏省,南京市,鼓楼区,1,20efa76673c852edbe4842bb
3155,金思维大厦-3号楼,118.820069,32.07779,南京市玄武区龙蟠路173号金思维大厦3号楼,江苏省,南京市,玄武区,1,1bb79451329bf851b320a8f0
3156,盛世华庭,118.817956,32.077289,南京市玄武区龙蟠路98号,江苏省,南京市,玄武区,1,637df60aa319bf7240afe6ec
3157,公用金卡大厦,118.818502,32.079814,江苏省南京市玄武区龙蟠路167号,江苏省,南京市,玄武区,1,c8b5cdefb42b7303130daaec
3158,金思维大厦,118.820137,32.078254,南京市玄武区龙蟠路173号;锁金村76号,江苏省,南京市,玄武区,1,43b7e889a9b16d6a58f6beec
3159,锁金村80号小区,118.818794,32.080359,江苏省南京市玄武区锁金村80号,江苏省,南京市,玄武区,1,81d6a50933daa73d6f20b9bc
3160,锁金六村,118.825418,32.075789,南京市玄武区板仓街4号,江苏省,南京市,玄武区,1,72aa2513c83ddf47077ce8ec
3161,紫鑫城,118.825655,32.07398,南京市玄武区板仓街9号,江苏省,南京市,玄武区,1,ea4a3dc97aac8f374f5547aa
3162,南京电影制片厂宿舍-8幢,118.823583,32.076644,锁金南路南京市锁金新村第一小学,江苏省,南京市,玄武区,1,0a647547b14051f0220220e1
3163,锁金村,118.821489,32.077388,锁金村,江苏省,南京市,玄武区,1,bf29b7023347158009b93a39
3164,新世界花园(板仓街),118.825354,32.072807,南京市玄武区板仓街3号,江苏省,南京市,玄武区,1,161a0ed2c4e12b505cd4feec
3165,锁金村-68号院,118.823149,32.077212,锁金村街道68号,江苏省,南京市,玄武区,1,2a4cc6fea1d7eee7a0d23026
3166,锁金村5号小区,118.822495,32.074845,南京市玄武区锁金村5号,江苏省,南京市,玄武区,1,4cceb3c3535f1d0bc26c14f0
3167,新世界花园(板仓街),118.825354,32.072807,南京市玄武区板仓街3号,江苏省,南京市,玄武区,1,161a0ed2c4e12b505cd4feec
3168,板仓街49号小区,118.828781,32.075952,南京市玄武区板仓街49号,江苏省,南京市,玄武区,1,64773f8b6a3cd2e74151c04c
3169,锁金村-4号小区,118.822494,32.073915,南京市玄武区龙蟠路187-2号,江苏省,南京市,玄武区,1,fff3a6693111e3aefd0eb02e
3170,无庶,118.821576,32.075805,锁金村9号,江苏省,南京市,玄武区,1,ea0ba7235304d4ec16764337
3171,锁二社区(锁金南路),118.822023,32.077298,南京市玄武区锁金南路锁金一村,江苏省,南京市,玄武区,1,d7fbafe58730d4fd52e5c592
3172,锁金村4-1号院,118.821598,32.074025,江苏省南京市玄武区锁金村4-1号,江苏省,南京市,玄武区,1,330900ff29d53c1edf1e5202
3173,锁金一村,118.821509,32.077386,江苏省南京市玄武区龙蟠路177号-28号,江苏省,南京市,玄武区,1,00f1c7fb46cd5e62c056ac6c
3174,锁一社区,118.825667,32.07624,江苏省南京市玄武区玄武湖锁金中路与锁金南路交叉口西南100米,江苏省,南京市,玄武区,1,182ca6fde39c58bd49fc8d4e
