,name,type,address,lng,lat,province,city,district,Unnamed: 8
5103,洲岛家园,商务住宅;住宅区;住宅小区,江心洲红星路90号,118.695083,32.024972,江苏省,南京市,建邺区,
5104,洲岛家园悦江苑,商务住宅;住宅区;住宅小区,红星街,118.694342,32.025016,江苏省,南京市,建邺区,
5105,仁恒·绿洲新岛2期,商务住宅;住宅区;住宅小区,胜利街,118.700502,32.0266,江苏省,南京市,建邺区,
5106,仁恒·绿洲新岛,商务住宅;住宅区;住宅小区,"新生态科技岛中新大道东侧,地铁10号线江心洲站2号出口南侧",118.702031,32.027668,江苏省,南京市,建邺区,
5107,洲岛家园芳华苑,商务住宅;住宅区;住宅小区,中新大道附近,118.695685,32.024219,江苏省,南京市,建邺区,
5108,新纬壹科技城,商务住宅;商务住宅相关;商务住宅相关,南京江心洲,118.696385,32.024915,江苏省,南京市,建邺区,
5109,新加坡·南京生态科技岛科创中心,商务住宅;楼宇;商务写字楼,江心洲街道贤坤路1号,118.707481,32.030729,江苏省,南京市,建邺区,
5110,江岛华庭,商务住宅;住宅区;住宅区,林荫路与葡园路交汇处西北150米,118.70709,32.030087,江苏省,南京市,建邺区,
5111,新纬壹国际科技生态园B区,商务住宅;楼宇;楼宇相关,林荫路与葡园路交叉口西南100米,118.707218,32.028766,江苏省,南京市,建邺区,
5112,苏宁慧谷,商务住宅;楼宇;商务写字楼,集庆门大街268号,118.723205,32.031684,江苏省,南京市,鼓楼区,
5113,苏宁慧谷东区,商务住宅;楼宇;商务写字楼,清河路214号附近,118.72377,32.031974,江苏省,南京市,鼓楼区,
5114,联创大厦B座,商务住宅;楼宇;商务写字楼,集慧路18号,118.723306,32.033982,江苏省,南京市,鼓楼区,
5115,联创大厦,商务住宅;楼宇;商务写字楼,集慧路18号,118.722791,32.033981,江苏省,南京市,鼓楼区,
5116,越洋国际商务中心,商务住宅;楼宇;商务写字楼,清江南路7号,118.728059,32.031859,江苏省,南京市,鼓楼区,
5117,铂悦金陵,商务住宅;住宅区;住宅小区,乐山路88号,118.726501,32.024578,江苏省,南京市,建邺区,
5118,苏宁睿城,商务住宅;住宅区;住宅小区,集庆门大街与清江南路交汇处东北角,118.730659,32.030575,江苏省,南京市,鼓楼区,
5119,积贤雅苑,商务住宅;住宅区;住宅小区,河北大街53号,118.73159,32.027808,江苏省,南京市,建邺区,
5120,江东新村公寓·佳和园,商务住宅;住宅区;住宅小区,清江南路5号,118.727139,32.031032,江苏省,南京市,鼓楼区,
5121,苏宁睿城银河国际街区,商务住宅;住宅区;住宅小区,润江路3号,118.73007,32.031905,江苏省,南京市,鼓楼区,
5122,苏宁睿城银河国际街区西区,商务住宅;住宅区;住宅小区,润江路3号,118.730057,32.030796,江苏省,南京市,鼓楼区,
5123,河南一队11号,商务住宅;住宅区;住宅区,河北大街与河北路交叉口东200米,118.723972,32.0263,江苏省,南京市,建邺区,
5124,河南二队7号,商务住宅;住宅区;住宅区,应天大街与应天大街高架入口交叉口北50米,118.725022,32.024919,江苏省,南京市,建邺区,
5125,苏宁睿城银河国际街区东区,商务住宅;住宅区;住宅小区,润江路6号,118.732439,32.030507,江苏省,南京市,鼓楼区,
5126,积善一队7号,商务住宅;商务住宅相关;商务住宅相关,,118.728364,32.026023,江苏省,南京市,建邺区,
5127,佳和园(东门),商务住宅;商务住宅相关;商务住宅相关,集庆门大街254号附近,118.727618,32.031038,江苏省,南京市,鼓楼区,
5128,江东新村公寓·佳和园(东南门),商务住宅;商务住宅相关;商务住宅相关,清江南路5号,118.728487,32.031261,江苏省,南京市,鼓楼区,
5129,建邺区河北村八百亩地块经济适用房,商务住宅;住宅区;住宅区,河北大街与集庆门大街交叉口西南50米,118.7282,32.02924,江苏省,南京市,建邺区,
5130,澳美名居,商务住宅;商务住宅相关;商务住宅相关,江东中路118号德盈大厦2层,118.73846,32.02815,江苏省,南京市,建邺区,
5131,长发都市蓝瑟,商务住宅;住宅区;住宅区,江东中路87号,118.73986,32.030141,江苏省,南京市,建邺区,
5132,恒盈名居,商务住宅;住宅区;住宅小区,集庆门大街200号,118.740413,32.029139,江苏省,南京市,建邺区,
5133,蓝瑟公寓,商务住宅;住宅区;住宅小区,江东中路87,118.740265,32.02986,江苏省,南京市,建邺区,
5134,德盈大厦,商务住宅;楼宇;商务写字楼,临近奥体中心江东中路118号,118.738422,32.027909,江苏省,南京市,建邺区,
5135,南京万达广场万达中心,商务住宅;楼宇;商务写字楼,江东中路100号,118.737745,32.03041,江苏省,南京市,建邺区,
5136,利德家园,商务住宅;住宅区;住宅小区,集庆门大街198号,118.741165,32.029098,江苏省,南京市,建邺区,
5137,河西万达909,商务住宅;商务住宅相关;商务住宅相关,万达广场万达中心F座909室,118.737253,32.030548,江苏省,南京市,建邺区,
5138,叠彩丽庭,商务住宅;住宅区;住宅小区,集庆门大街北150米,118.741371,32.029978,江苏省,南京市,建邺区,
5139,南京万达中心C座(西门),商务住宅;商务住宅相关;商务住宅相关,江东中路108,118.7385,32.02917,江苏省,南京市,建邺区,
5140,南京万达广场丨万达中心d座(南门),商务住宅;商务住宅相关;商务住宅相关,江东中路112,118.73779,32.02911,江苏省,南京市,建邺区,
5141,金典社区,商务住宅;住宅区;住宅小区,集庆门大街218号6幢,118.735913,32.028989,江苏省,南京市,建邺区,
5142,万达西地二街区B区组团,商务住宅;住宅区;住宅小区,江东中路路98号南京万达广场内,118.736131,32.030386,江苏省,南京市,建邺区,
5143,万和源居,商务住宅;住宅区;住宅小区,江东中路128号,118.738279,32.026532,江苏省,南京市,建邺区,
5144,莺歌苑小区,商务住宅;住宅区;住宅小区,集庆门大街198号,118.742214,32.029214,江苏省,南京市,建邺区,
5145,万达西堤国际,商务住宅;住宅区;住宅小区,集庆门大街218号(万达广场),118.735496,32.030346,江苏省,南京市,建邺区,
5146,星雨华府(积贤街),商务住宅;住宅区;住宅小区,集庆门大街219号,118.735808,32.02715,江苏省,南京市,建邺区,
5147,银河湾·福苑,商务住宅;住宅区;住宅小区,云锦路88号,118.74247,32.030934,江苏省,南京市,建邺区,
5148,河西电信大厦,商务住宅;楼宇;商务写字楼,江东中路49号,118.73938,32.03267,江苏省,南京市,建邺区,
5149,万达广场西地贰街区9号,商务住宅;商务住宅相关;商务住宅相关,福园街139-2号附近,118.735751,32.0314,江苏省,南京市,建邺区,
5150,万达西地二街区A区组团,商务住宅;住宅区;住宅小区,江东中路路98号南京万达广场内,118.734764,32.030306,江苏省,南京市,建邺区,
5151,南苑街道鹭鸣苑社区,商务住宅;住宅区;社区中心,云锦路与集庆门大街交叉口南150米,118.742889,32.027208,江苏省,南京市,建邺区,
5152,群立大厦,商务住宅;商务住宅相关;商务住宅相关,集庆门大街190号,118.743597,32.028513,江苏省,南京市,建邺区,
5153,所街办公大楼,商务住宅;楼宇;商务写字楼,江东中路109号,118.740129,32.025249,江苏省,南京市,建邺区,
5154,江苏保险综合大厦,商务住宅;楼宇;商务写字楼,云景路129号,118.742906,32.026819,江苏省,南京市,建邺区,
5155,万达小区,商务住宅;住宅区;住宅小区,江东中路102号,118.741953,32.032508,江苏省,南京市,建邺区,
5156,万达广场西地贰街区8号,商务住宅;商务住宅相关;商务住宅相关,福园街141-4号附近,118.734789,32.031468,江苏省,南京市,建邺区,
5157,万达金街,商务住宅;住宅区;住宅区,建邺水西门大街287号,118.742501,32.03224,江苏省,南京市,建邺区,
5158,银轮花园,商务住宅;住宅区;住宅小区,集庆门大街189号,118.743797,32.027267,江苏省,南京市,建邺区,
5159,南京万达广场·东坊1栋办公楼(南门),商务住宅;商务住宅相关;商务住宅相关,云锦路与福园街交叉口西北50米,118.743337,32.031844,江苏省,南京市,建邺区,
5160,万达广场东坊,商务住宅;住宅区;住宅小区,云锦路58号,118.742638,32.032613,江苏省,南京市,建邺区,
5161,乐基广场,商务住宅;楼宇;商住两用楼宇,所街116号,118.741435,32.024776,江苏省,南京市,建邺区,
5162,易通电讯南京商务中心,商务住宅;商务住宅相关;商务住宅相关,水西门大街313号,118.74289,32.03392,江苏省,南京市,建邺区,
5163,丹桂居,商务住宅;住宅区;住宅小区,通江路1号,118.734397,32.024339,江苏省,南京市,建邺区,
5164,湖西庭园,商务住宅;住宅区;住宅小区,湖西街18号,118.749169,32.029825,江苏省,南京市,建邺区,
5165,湖西村,商务住宅;住宅区;住宅小区,湖西街,118.748876,32.028418,江苏省,南京市,建邺区,
5166,玉塘村(湖西街),商务住宅;住宅区;住宅小区,湖西街,118.751076,32.02939,江苏省,南京市,建邺区,
5167,中北英郡,商务住宅;住宅区;住宅小区,集庆门大街168号,118.746826,32.028477,江苏省,南京市,建邺区,
5168,兆园东小区,商务住宅;住宅区;住宅小区,湖西街兆园2号,118.75004,32.030971,江苏省,南京市,建邺区,
5169,福园小区,商务住宅;住宅区;住宅小区,茶南福园街113-6,118.747043,32.030474,江苏省,南京市,建邺区,
5170,兆园西小区,商务住宅;住宅区;住宅小区,兆园路与露园街交叉口西南100米,118.748639,32.031304,江苏省,南京市,建邺区,
5171,品阁(集庆门大街),商务住宅;住宅区;住宅小区,集庆门大街155号,118.747583,32.027007,江苏省,南京市,建邺区,
5172,天湖园,商务住宅;住宅区;住宅小区,湖西街7-1-2号,118.751409,32.030543,江苏省,南京市,建邺区,
5173,湖西街34号小区,商务住宅;住宅区;住宅小区,湖西街与集庆门大街交叉口西南100米,118.748478,32.026576,江苏省,南京市,建邺区,
5174,明园社区,商务住宅;住宅区;住宅小区|地名地址信息;普通地名;村庄级地名,仁园76-1号附近,118.747017,32.031528,江苏省,南京市,建邺区,
5175,露园小区南区,商务住宅;住宅区;住宅小区,湖西街与露园街交叉口西100米,118.750623,32.031864,江苏省,南京市,建邺区,
5176,弘辉缤纷家园,商务住宅;住宅区;住宅小区,去集庆门大街169号,118.745789,32.027219,江苏省,南京市,建邺区,
5177,明清园(茶南大街),商务住宅;住宅区;住宅小区,露园24幢,118.748551,32.032543,江苏省,南京市,建邺区,
5178,新禧家园,商务住宅;住宅区;住宅小区,湖西街44号,118.747111,32.026254,江苏省,南京市,建邺区,
5179,安民村,商务住宅;住宅区;住宅小区,湖西街51号,118.749784,32.025851,江苏省,南京市,建邺区,
5180,露园小区北区,商务住宅;住宅区;住宅区,露园西街与拓园路交叉口东100米,118.750038,32.032585,江苏省,南京市,建邺区,
5181,金贸新村,商务住宅;住宅区;住宅小区,玉塘街81号附近,118.752363,32.031285,江苏省,南京市,建邺区,
5182,凤栖苑小区,商务住宅;住宅区;住宅小区,集庆门大街182-11号附近,118.744718,32.029654,江苏省,南京市,建邺区,
5183,仁园小区,商务住宅;住宅区;住宅小区,水西门大街茶南小区,118.746993,32.032566,江苏省,南京市,建邺区,
5184,建盛丽庭,商务住宅;住宅区;住宅小区,建邺湖西街湖西街8号,118.750948,32.032539,江苏省,南京市,建邺区,
5185,沿河社区(沿河街),商务住宅;住宅区;住宅小区,集庆门大街,118.752298,32.02675,江苏省,南京市,建邺区,
5186,凤鸣苑(集庆门大街),商务住宅;住宅区;住宅小区,集庆门大街白鹭花园,118.744876,32.027345,江苏省,南京市,建邺区,
5187,江苏省淡水水产研究所宿舍,商务住宅;住宅区;宿舍,茶亭东街96号附近,118.753574,32.029202,江苏省,南京市,建邺区,
5188,湖西街小区,商务住宅;住宅区;住宅小区,水西门大街湖西街36号,118.747924,32.025141,江苏省,南京市,建邺区,
5189,白鹭花园凤栖苑,商务住宅;住宅区;住宅小区,集庆门大街与云锦路交叉处,118.74398,32.029274,江苏省,南京市,建邺区,
5190,安康小区(湖西街),商务住宅;住宅区;住宅小区,湖西街51-14号,118.750344,32.025173,江苏省,南京市,建邺区,
5191,露园小区,商务住宅;住宅区;住宅小区,水西门大街31号附近,118.750322,32.033326,江苏省,南京市,建邺区,
5192,湖西街48号小区,商务住宅;住宅区;住宅小区,湖西街48号5幢附近,118.74778,32.025028,江苏省,南京市,建邺区,
5193,蓓蕾村,商务住宅;住宅区;住宅小区,五塘街与玉塘街交叉口东100米,118.753774,32.030873,江苏省,南京市,建邺区,
5194,沿河四村,商务住宅;住宅区;住宅区,建邺集庆门大街与南湖路交叉口,118.752948,32.026338,江苏省,南京市,建邺区,
5195,拓园东小区,商务住宅;住宅区;住宅小区,水西门大街249号,118.74877,32.033824,江苏省,南京市,建邺区,
5196,湖心花园,商务住宅;住宅区;住宅小区,南湖街道水西门大街207号,118.752932,32.032757,江苏省,南京市,建邺区,
5197,沿河三村,商务住宅;住宅区;住宅区,集庆门大街上南湖沿河三村,118.753647,32.02637,江苏省,南京市,建邺区,
5198,金地名京,商务住宅;住宅区;住宅小区,云锦路139号,118.744658,32.025543,江苏省,南京市,建邺区,
5199,安国村,商务住宅;住宅区;住宅小区,南湖路22号,118.753148,32.02484,江苏省,南京市,建邺区,
5200,万达金街东坊,商务住宅;住宅区;住宅区,云锦路与水西门大街交叉口南150米,118.74447,32.03356,江苏省,南京市,建邺区,
5201,瑞阳尊邸,商务住宅;住宅区;住宅区,水西门大街276号,118.7537,32.033817,江苏省,南京市,建邺区,
5202,美高美大厦,商务住宅;楼宇;商务写字楼,水西门大街213-4号,118.751614,32.033773,江苏省,南京市,建邺区,
5203,安康村,商务住宅;住宅区;住宅小区,湖西街与集庆门大街交叉口南100米,118.74933,32.026574,江苏省,南京市,建邺区,
5204,名郡花园,商务住宅;商务住宅相关;商务住宅相关,集庆门大街170号,118.74622,32.028083,江苏省,南京市,建邺区,
5205,兆园44号,商务住宅;商务住宅相关;商务住宅相关,兆园路50号附近,118.748446,32.031638,江苏省,南京市,建邺区,
5206,兆园43号,商务住宅;商务住宅相关;商务住宅相关,兆园路54号附近,118.748631,32.031428,江苏省,南京市,建邺区,
5207,兆园42号,商务住宅;商务住宅相关;商务住宅相关,茶亭东街234号附近,118.748819,32.031268,江苏省,南京市,建邺区,
5208,兆园41号,商务住宅;商务住宅相关;商务住宅相关,兆园路62号附近,118.748999,32.03101,江苏省,南京市,建邺区,
5209,兆园40号,商务住宅;商务住宅相关;商务住宅相关,拓园路与福园街交叉口北50米,118.749184,32.0308,江苏省,南京市,建邺区,
5210,文体西村,商务住宅;住宅区;住宅小区,南湖路,118.75783,32.029478,江苏省,南京市,建邺区,
5211,文体村,商务住宅;住宅区;住宅小区,南湖东路与文体路交叉口,118.758767,32.02787,江苏省,南京市,建邺区,
5212,育英村,商务住宅;住宅区;住宅小区,,118.758032,32.028039,江苏省,南京市,建邺区,
5213,莫愁新村,商务住宅;住宅区;住宅小区,文体西路与莫愁新村路交叉口东南100米,118.760411,32.030067,江苏省,南京市,建邺区,
5214,艺苑村,商务住宅;住宅区;住宅小区,文体西路10号,118.758554,32.030797,江苏省,南京市,建邺区,
5215,南湖东路小区,商务住宅;住宅区;住宅小区,南湖东路与文体西路交叉口西100米,118.757365,32.027312,江苏省,南京市,建邺区,
5216,南湖小区,商务住宅;商务住宅相关;商务住宅相关,湖西街,118.759782,32.031504,江苏省,南京市,建邺区,
5217,蓓蕾小区,商务住宅;住宅区;住宅小区,南湖路14-2号附近,118.755897,32.029981,江苏省,南京市,建邺区,
5218,西街头小区,商务住宅;住宅区;住宅小区,水西门大街111号,118.761359,32.030969,江苏省,南京市,建邺区,
5219,自由寓,商务住宅;商务住宅相关;商务住宅相关,水西门大街153-6号,118.759667,32.032013,江苏省,南京市,建邺区,
5220,康福村,商务住宅;住宅区;住宅小区,南湖东路11号,118.756947,32.026827,江苏省,南京市,建邺区,
5221,车站村,商务住宅;住宅区;住宅区,南湖东路与南湖路交叉口西北50米,118.75579,32.02807,江苏省,南京市,建邺区,
5222,外贸小区,商务住宅;住宅区;住宅小区,建邺水西门大街外贸小区,118.758162,32.032078,江苏省,南京市,建邺区,
5223,车站小区(育英街),商务住宅;住宅区;住宅小区,育英街,118.755484,32.028739,江苏省,南京市,建邺区,
5224,水西门大街157号,商务住宅;住宅区;住宅小区,水西门大街157,118.75857,32.032216,江苏省,南京市,建邺区,
5225,利民小区(文体西路),商务住宅;住宅区;住宅小区,文体西街与沿河街交叉口东北150米,118.758495,32.026046,江苏省,南京市,建邺区,
5226,南湖边,商务住宅;住宅区;住宅小区,南湖边76号,118.762739,32.030419,江苏省,南京市,建邺区,
5227,玉塘东街四号小区,商务住宅;住宅区;住宅小区,南京市建邺区玉塘东街4号,118.754841,32.030021,江苏省,南京市,建邺区,
5228,车站南村,商务住宅;住宅区;住宅区,南湖东路20号,118.755421,32.02698,江苏省,南京市,建邺区,
5229,迎宾村,商务住宅;住宅区;住宅小区,南湖路25号,118.755935,32.032064,江苏省,南京市,建邺区,
5230,车站南小区,商务住宅;住宅区;住宅小区,南湖东路与玉塘东街交叉口南150米,118.75494,32.027348,江苏省,南京市,建邺区,
5231,长虹路131号小区,商务住宅;住宅区;住宅小区,长虹路131号,118.762763,32.026674,江苏省,南京市,建邺区,
5232,利民东村小区,商务住宅;住宅区;住宅小区,南湖东路,118.760388,32.025123,江苏省,南京市,建邺区,
5233,长虹路129号小区,商务住宅;住宅区;住宅小区,长虹路129号,118.763483,32.026689,江苏省,南京市,建邺区,
5234,园中园公寓,商务住宅;住宅区;住宅小区,水西门大街258号,118.756941,32.033725,江苏省,南京市,建邺区,
5235,茶亭村,商务住宅;住宅区;住宅小区,玉塘街208-5号,118.75448,32.032241,江苏省,南京市,建邺区,
5236,东升沿一小区,商务住宅;住宅区;住宅小区,文体路与集庆门大街交汇处,118.757091,32.024633,江苏省,南京市,建邺区,
5237,沿河社区东区,商务住宅;住宅区;住宅区,南湖路11号附近,118.75457,32.026119,江苏省,南京市,建邺区,
5238,沿河二村(沿河街),商务住宅;住宅区;住宅小区,南湖路与沿河街交叉口西南100米,118.754819,32.025505,江苏省,南京市,建邺区,
5239,莫园新寓,商务住宅;住宅区;住宅小区,莫园水西门大街226号,118.756003,32.033886,江苏省,南京市,建邺区,
5240,金茎唐城4期,商务住宅;商务住宅相关;商务住宅相关,水西门大街270号,118.7544,32.03381,江苏省,南京市,建邺区,
5241,君莱商务中心,商务住宅;楼宇;商务写字楼,南湖东路26-3号,118.76063,32.027047,江苏省,南京市,建邺区,
5242,莫愁大厦,商务住宅;楼宇;商住两用楼宇,水西门大街101号莫愁大厦,118.762984,32.031041,江苏省,南京市,建邺区,
5243,金基广场,商务住宅;楼宇;商务写字楼,水西门大街270号,118.754753,32.033827,江苏省,南京市,建邺区,
5244,茶亭东街,地名地址信息;交通地名;道路名|商务住宅;住宅区;住宅小区,水西门大街,118.75965,32.031602,江苏省,南京市,建邺区,
5245,利民村小区,商务住宅;住宅区;住宅小区,文体路与水西门大街交叉口西南50米,118.762651,32.031317,江苏省,南京市,建邺区,
5246,建宇大厦,商务住宅;楼宇;商务写字楼,虎踞南路100-102号,118.769171,32.030808,江苏省,南京市,秦淮区,
5247,长虹路住宅,商务住宅;住宅区;住宅区,集庆门大街长虹路29号,118.766633,32.029538,江苏省,南京市,建邺区,
5248,升州商务大楼,商务住宅;楼宇;商务写字楼,升州路385号,118.771436,32.028626,江苏省,南京市,秦淮区,
5249,新银都现代家庭商务广场,商务住宅;楼宇;商务写字楼,水西门大街2号,118.771197,32.030142,江苏省,南京市,秦淮区,
5250,西水门大街57号小区,商务住宅;住宅区;住宅小区,西水门大街57,118.76702,32.030308,江苏省,南京市,建邺区,
5251,来凤街社区活动室,商务住宅;住宅区;社区中心,仓巷与升州路交叉口西南200米,118.770852,32.0275,江苏省,南京市,秦淮区,
5252,韩家苑小区,商务住宅;住宅区;住宅小区,莫愁路97号,118.7708,32.031022,江苏省,南京市,秦淮区,
5253,左邻风度,商务住宅;住宅区;住宅小区,莫愁湖东路6号,118.767585,32.031554,江苏省,南京市,建邺区,
5254,虎踞南路98号小区,商务住宅;住宅区;住宅小区,虎踞南路98号,118.769203,32.031974,江苏省,南京市,秦淮区,
5255,长虹路三九五九巷小区(碧虹苑西南),商务住宅;住宅区;住宅小区,长虹路67号,118.765893,32.028193,江苏省,南京市,建邺区,
5256,西关头物业管理区,商务住宅;住宅区;住宅小区,凤台路16-21号(虹悦城),118.770432,32.026635,江苏省,南京市,秦淮区,
5257,紫金(秦淮)科技创业特别社区,商务住宅;住宅区;住宅小区,内环西线辅路东50米,118.769414,32.026284,江苏省,南京市,秦淮区,
5258,金陵商贸服务中心,商务住宅;楼宇;商务写字楼,升州路355号金陵商贸服务中心C201,118.772253,32.028168,江苏省,南京市,秦淮区,
5259,碧虹苑,商务住宅;住宅区;住宅小区,长虹路49号,118.765299,32.028909,江苏省,南京市,建邺区,
5260,南京社会保障服务大楼,商务住宅;楼宇;商务写字楼,水西门大街73号,118.765633,32.030703,江苏省,南京市,建邺区,
5261,建邺大厦(水西门大街),商务住宅;楼宇;商务写字楼,水西门大街58号,118.766319,32.031474,江苏省,南京市,建邺区,
5262,力生大厦,商务住宅;楼宇;商住两用楼宇,水西门大街77号,118.765559,32.030736,江苏省,南京市,建邺区,
5263,止马公馆,商务住宅;住宅区;住宅小区,虎踞南路75号,118.770179,32.0323,江苏省,南京市,秦淮区,
5264,仓巷39-45大院,商务住宅;住宅区;住宅小区,仓巷39号附近,118.772845,32.029975,江苏省,南京市,秦淮区,
5265,长虹路后街小区,商务住宅;住宅区;住宅小区,水西门大街85-4号,118.764983,32.030104,江苏省,南京市,建邺区,
5266,水西门大街126号,商务住宅;住宅区;住宅小区,建邺大厦右侧,118.765651,32.031371,江苏省,南京市,建邺区,
5267,南京德洋商贸中心,商务住宅;楼宇;商务写字楼,虎踞南路86号,118.769083,32.032828,江苏省,南京市,秦淮区,
5268,小庄子67号,商务住宅;住宅区;住宅区,长虹路19号附近,118.764668,32.029982,江苏省,南京市,建邺区,
5269,莫愁东寓小区,商务住宅;住宅区;住宅小区,莫愁湖东路12-1号,118.767559,32.032814,江苏省,南京市,建邺区,
5270,小庄子66号,商务住宅;住宅区;住宅区,长虹路19号附近,118.764491,32.029829,江苏省,南京市,建邺区,
5271,小庄子68号,商务住宅;住宅区;住宅区,长虹路19号附近,118.764492,32.03002,江苏省,南京市,建邺区,
5272,小庄子69号,商务住宅;住宅区;住宅区,长虹路19号附近,118.76448,32.030085,江苏省,南京市,建邺区,
5273,小庄子60号,商务住宅;住宅区;住宅区,水西门大街87号附近,118.764354,32.030129,江苏省,南京市,建邺区,
5274,小庄子64号,商务住宅;住宅区;住宅区,南湖边附近,118.764211,32.029895,江苏省,南京市,建邺区,
5275,水西门大街87号,商务住宅;住宅区;住宅小区,莫愁湖水西门大街,118.76442,32.030669,江苏省,南京市,建邺区,
5276,小庄子61号,商务住宅;住宅区;住宅区,南湖边4幢附近,118.764133,32.030172,江苏省,南京市,建邺区,
5277,通宇花园(建邺路),商务住宅;住宅区;住宅小区,建邺西路西止马营48号,118.770201,32.03343,江苏省,南京市,秦淮区,
5278,牌坊街小区,商务住宅;住宅区;住宅小区,建邺莫愁湖东路35号,118.765392,32.032473,江苏省,南京市,建邺区,
5279,君园,商务住宅;住宅区;住宅小区,建业区莫愁湖东路16号,118.767465,32.033585,江苏省,南京市,建邺区,
5280,南湖东路小区,商务住宅;住宅区;住宅小区,长虹路195号、249号,118.764801,32.026259,江苏省,南京市,建邺区,
5281,欢喜城,商务住宅;住宅区;住宅小区,长虹路105号(停车厂对面),118.764435,32.02667,江苏省,南京市,建邺区,
5282,长虹路197-199号小区,商务住宅;住宅区;住宅小区,长虹路197-199号,118.764752,32.026264,江苏省,南京市,建邺区,
5283,名湖雅居,商务住宅;住宅区;住宅小区,莫愁湖东路9-13号,118.765107,32.032623,江苏省,南京市,建邺区,
5284,凤凰峨眉小区,商务住宅;住宅区;住宅小区,长虹路199号,118.76449,32.02624,江苏省,南京市,建邺区,
5285,虎踞南路68号小区,商务住宅;住宅区;住宅小区,虎踞南路68号,118.768926,32.034046,江苏省,南京市,秦淮区,
5286,天一居,商务住宅;住宅区;住宅小区,丁家巷8号,118.773737,32.032079,江苏省,南京市,秦淮区,
5287,桃园人家,商务住宅;住宅区;住宅小区,升州路柳叶街3号桃园人家,118.772987,32.025466,江苏省,南京市,秦淮区,
5288,菱角市小区,商务住宅;住宅区;住宅小区,来凤街142号,118.772004,32.02472,江苏省,南京市,秦淮区,
5289,止马营小区,商务住宅;住宅区;住宅小区,止马营30-50、56号,118.772054,32.033788,江苏省,南京市,秦淮区,
5290,止马营社区,商务住宅;住宅区;住宅小区|地名地址信息;普通地名;村庄级地名,止马营30-50、56号,118.771756,32.033985,江苏省,南京市,秦淮区,
5291,集庆门来风街,商务住宅;住宅区;住宅小区,来风街,118.771895,32.024382,江苏省,南京市,秦淮区,
5292,毛家苑35号,商务住宅;住宅区;住宅区,来凤里48号附近,118.772048,32.024418,江苏省,南京市,秦淮区,
5293,长虹路130号北,商务住宅;商务住宅相关;商务住宅相关,南湖东路与长虹路交叉口东南100米,118.767341,32.025694,江苏省,南京市,建邺区,
5294,苏宁帮客(南京市冰峰雪制冷设备维修中心),商务住宅;商务住宅相关;商务住宅相关,施府桥48号,118.773449,32.024622,江苏省,南京市,秦淮区,
5295,评事街小区,商务住宅;住宅区;住宅小区,"鼎新路与升州路交叉口,建邺路南侧",118.779033,32.028675,江苏省,南京市,秦淮区,
5296,红土桥30号,商务住宅;住宅区;住宅区,千章巷18号附近,118.778326,32.02859,江苏省,南京市,秦淮区,
5297,红土桥28号,商务住宅;住宅区;住宅区,千章巷与鼎新路交叉口东北50米,118.778225,32.028297,江苏省,南京市,秦淮区,
5298,金鼎湾国际,商务住宅;住宅区;住宅小区,鼎新路88号,118.779001,32.030486,江苏省,南京市,秦淮区,
5299,金鼎湾2期,商务住宅;住宅区;住宅区,鼎新路88号,118.778347,32.030419,江苏省,南京市,秦淮区,
5300,红士桥22号,商务住宅;住宅区;住宅区,千章巷与鼎新路交叉口东南50米,118.778073,32.027907,江苏省,南京市,秦淮区,
5301,踹布坊21号,商务住宅;住宅区;住宅区,泥马巷15号1附近,118.780744,32.028528,江苏省,南京市,秦淮区,
5302,绒庄新村,商务住宅;住宅区;住宅小区,秦淮评事街208号附近,118.781191,32.029479,江苏省,南京市,秦淮区,
5303,大常巷,商务住宅;住宅区;住宅区,安品街大常巷,118.776494,32.02901,江苏省,南京市,秦淮区,
5304,鼎新苑,商务住宅;住宅区;住宅小区,七家湾鼎新苑39号,118.776801,32.030144,江苏省,南京市,秦淮区,
5305,金鼎湾私家花园(东门),商务住宅;商务住宅相关;商务住宅相关,鼎新路99号,118.7769,32.030679,江苏省,南京市,秦淮区,
5306,鸿信大厦,商务住宅;楼宇;商务写字楼,建邺路98-100号,118.780278,32.031221,江苏省,南京市,秦淮区,
5307,创联商务中心,商务住宅;商务住宅相关;商务住宅相关,建邺路98号8楼,118.780747,32.031404,江苏省,南京市,秦淮区,
5308,金鼎湾(鼎新路),商务住宅;住宅区;住宅小区,鼎新路99号,118.77709,32.031184,江苏省,南京市,秦淮区,
5309,建邺商务中心,商务住宅;楼宇;商务写字楼,建邺路80-3号,118.78185,32.030511,江苏省,南京市,秦淮区,
5310,明瓦廊小区,商务住宅;住宅区;住宅小区,新街口明瓦廊路,118.78072,32.031391,江苏省,南京市,秦淮区,
5311,天安·恒隆花园,商务住宅;住宅区;住宅小区,鼎新路1号,118.776455,32.02745,江苏省,南京市,秦淮区,
5312,福祥公寓,商务住宅;住宅区;住宅小区,白衣庵11、15,118.781939,32.027979,江苏省,南京市,秦淮区,
5313,古钵营小区,商务住宅;住宅区;住宅小区,古钵营,118.78198,32.02802,江苏省,南京市,秦淮区,
5314,福祥大厦,商务住宅;住宅区;住宅小区,白衣庵17号,118.781759,32.027528,江苏省,南京市,秦淮区,
5315,内桥湾小区,商务住宅;住宅区;住宅小区,内桥湾,118.782481,32.029115,江苏省,南京市,秦淮区,
5316,华信公寓,商务住宅;住宅区;住宅小区,中山南路白衣庵27号,118.78167,32.027164,江苏省,南京市,秦淮区,
